gene_name	ensgene	prize	type	direction	terminal	degree	betweenness	robustness	specificity	leiden_clusters	meta_cluster	source	location	general_process	specific_process	general_function	specific_function	log2FC_prot	log2FC_rna	gene_DS_status	Fig1_plot_group
SHQ1	ENSG00000144736	0.13065128881712	DS_DEG_no_prot	neg	TRUE	1	0	1	0.09	1	Nuclear/RBP/TF	DS_DEG_no_prot	nucleus	biological regulation	regulation of biological process	binding	protein binding	NA	-0.68511448756029	DS	NA
SEMA5B	ENSG00000082684	0.0523359261738358	DS_DEG_no_prot	pos	TRUE	3	3.1692781134220002E-4	1	0.18	10	Autophagy	DS_DEG_no_prot	extracellular	cellular process	cellular developmental process	binding	protein binding	NA	0.590288432970202	DS	NA
TFDP2	ENSG00000114126	0.137980933096665	TF	pos	TRUE	2	4.4901600618450001E-4	1	0.06	9	Synaptic/ neuron	TF	nucleus	biological regulation	regulation of biological process	binding	protein binding	NA	0.102388150158663	No DS	NA
MBNL1	ENSG00000152601	1	RBP	NA	TRUE	16	4.388159196661E-3	1	0.1	1	Nuclear/RBP/TF	RBP	nucleus	cellular process	cellular developmental process	binding	organic cyclic compound binding	NA	0.262210070023558	No DS	NA
ZNF639	ENSG00000121864	0	protein	NA	FALSE	3	3.0283021258740002E-4	0.73	0.17	5	Synaptic/ neuron	Steiner Node	nucleus	biological regulation	regulation of biological process	binding	organic cyclic compound binding	NA	0.0472216127617554	No DS	NA
SOX2	ENSG00000181449	1	TF	pos	TRUE	35	2.36470471008083E-2	1	0.05	3	Nuclear/RBP/TF	TF	nucleus	developmental process	anatomical structure development	binding	organic cyclic compound binding	NA	0.646517111148491	No DS	NA
MAGEF1	ENSG00000177383	0	protein	NA	FALSE	4	2.153485566255E-3	0.7	0.06	5	Synaptic/ neuron	Steiner Node	extracellular	metabolic process	nitrogen compound metabolic process	binding	protein binding	NA	0.0279869163306046	No DS	NA
PHOX2B	ENSG00000109132	0.627918860398726	TF	neg	TRUE	1	0	1	0.04	2	Metabolism	TF	nucleus	developmental process	anatomical structure development	transcription regulator	DNA-binding transcription factor	NA	-0.124382710681225	No DS	NA
COMMD8	ENSG00000169019	0	protein	NA	FALSE	5	8.9194327767200005E-4	0.61	0.07	9	Synaptic/ neuron	Steiner Node	nucleus	metabolic process	nitrogen compound metabolic process	binding	protein binding	NA	0.509584247326762	No DS	NA
LEF1	ENSG00000138795	0.33537684831597	DS_DEG_no_prot	pos	TRUE	3	3.670901334325E-4	1	0.13	9	Synaptic/ neuron	DS_DEG_no_prot	nucleus	biological regulation	regulation of biological process	binding	protein binding	NA	0.933000935707755	DS	NA
ARFIP1	ENSG00000164144	0	protein	NA	FALSE	5	1.7888830378515999E-3	0.72	0.21	8	Synaptic/ neuron	Steiner Node	golgi	localization	macromolecule localization	binding	lipid binding	NA	0.0565720934513552	No DS	NA
RETREG1	ENSG00000154153	0	protein	NA	FALSE	4	3.855400618182E-4	0.96	0.2	12	Autophagy	Steiner Node	ER	metabolic process	catabolic process	binding	protein binding	NA	-0.220088685422736	No DS	NA
SNCAIP	ENSG00000064692	0	protein	NA	FALSE	4	6.8315202714320004E-4	0.89	0.07	10	Autophagy	Steiner Node	nucleus	cellular process	cell death	binding	protein binding	NA	-0.192625368252744	DS	NA
TMCO6	ENSG00000113119	0	protein	NA	FALSE	3	1.66932784532E-4	0.95	0.1	0	Nuclear/RBP/TF	Steiner Node	membrane	localization	macromolecule localization	binding	protein binding	NA	0.167556040395568	No DS	NA
PHACTR1	ENSG00000112137	0	protein	NA	FALSE	2	8.328750137092444e-05	0.97	0.1	5	Synaptic/ neuron	Steiner Node	cytoplasm	cellular process	cellular component organization	binding	protein binding	NA	-0.0805993841244485	No DS	NA
RWDD2A	ENSG00000013392	0	protein	NA	FALSE	4	7.6110312282710001E-4	0.84	0.11	12	Autophagy	Steiner Node	NA	NA	NA	NA	NA	NA	-0.209575254940172	No DS	NA
ATG5	ENSG00000057663	0	protein	NA	FALSE	14	9.5436165327224994E-3	0.95	0.2	12	Autophagy	Steiner Node	cytoplasm	cellular process	process utilizing autophagic mechanism	binding	protein binding	NA	0.200710123237842	No DS	NA
SP4	ENSG00000105866	0	protein	NA	FALSE	5	2.1816867002449002E-3	0.66	0.25	3	Nuclear/RBP/TF	Steiner Node	nucleus	biological regulation	regulation of biological process	transcription regulator	DNA-binding transcription factor	NA	-0.0821948365701821	No DS	NA
ADCY1	ENSG00000164742	0.347503426261424	DS_DEG_no_prot	neg	TRUE	11	3.8401319475638998E-3	1	0.03	2	Metabolism	DS_DEG_no_prot	extracellular	cellular process	cellular response to stimulus	catalytic	cyclase	NA	-0.947684077091959	DS	NA
HUS1	ENSG00000136273	0	protein	NA	FALSE	5	4.5476240869144003E-3	0.93	0.11	5	Synaptic/ neuron	Steiner Node	nucleus	cellular process	cellular response to stimulus	binding	protein binding	NA	-0.0411680225626607	No DS	NA
TMEM120A	ENSG00000189077	0	protein	NA	FALSE	5	1.335105472345E-3	0.97	0.1	6	Metabolism	Steiner Node	NA	cellular process	cellular component organization	NA	NA	NA	0.0742524990211238	No DS	NA
PILRA	ENSG00000085514	0	protein	NA	FALSE	2	2.832098673040653e-05	0.79	0.08	9	Synaptic/ neuron	Steiner Node	extracellular	biological regulation	regulation of biological process	binding	protein binding	NA	-0.120819625844584	No DS	NA
NPM2	ENSG00000158806	0.16761783014703	DS_DEG_no_prot	pos	TRUE	3	1.1672980050438E-3	1	0.16	9	Synaptic/ neuron	DS_DEG_no_prot	nucleus	biological regulation	regulation of biological process	binding	protein binding	NA	0.729874431814439	DS	NA
ZMAT4	ENSG00000165061	0	protein	NA	FALSE	3	4.616359381005054e-05	0.69	0.03	1	Nuclear/RBP/TF	Steiner Node	nucleus	NA	NA	binding	protein binding	NA	0.430291403669396	No DS	NA
PREX2	ENSG00000046889	0	protein	NA	FALSE	6	7.4953721477220001E-4	0.92	0.05	8	Synaptic/ neuron	Steiner Node	plasma_membrane	biological regulation	regulation of biological process	molecular function regulator	guanyl-nucleotide exchange factor	NA	3.25846808266149	No DS	NA
PKIA	ENSG00000171033	0	protein	NA	FALSE	3	1.482572514902E-4	0.82	0.09	2	Metabolism	Steiner Node	nucleus	biological regulation	regulation of biological process	molecular function regulator	enzyme regulator	NA	-0.122001630615857	No DS	NA
RALYL	ENSG00000184672	0.076948966626425	DS_DEG_no_prot	pos	TRUE	3	0	0.99	0.12	1	Nuclear/RBP/TF	DS_DEG_no_prot	nucleus	NA	NA	binding	protein binding	NA	0.620090472299524	DS	NA
PLEKHF2	ENSG00000175895	0	protein	NA	FALSE	18	1.2531236534730599E-2	1	0.45	5	Synaptic/ neuron	Steiner Node	vesicle	cellular process	cell communication	binding	protein binding	NA	0.471293858146269	No DS	NA
BAALC	ENSG00000164929	0	protein	NA	FALSE	3	2.2661772694449999E-4	0.66	0.03	9	Synaptic/ neuron	Steiner Node	cytoplasm	NA	NA	NA	NA	NA	-0.0116861914852278	No DS	NA
NSMCE2	ENSG00000156831	0	protein	NA	FALSE	6	2.3327325372752999E-3	0.94	0.07	5	Synaptic/ neuron	Steiner Node	nucleus	cellular process	cellular response to stimulus	catalytic	transferase	NA	-0.104511950981221	DS	NA
MYC	ENSG00000136997	0.59450036995041	TF	pos	TRUE	104	0.1797983772771788	1	0.09	9	Synaptic/ neuron	TF	nucleus	biological regulation	regulation of biological process	binding	protein binding	NA	0.301341948214011	No DS	NA
ZNF250	ENSG00000196150	0	protein	NA	FALSE	5	3.5867613449034001E-3	0.71	0.17	5	Synaptic/ neuron	Steiner Node	nucleus	metabolic process	nitrogen compound metabolic process	binding	ion binding	NA	0.0060605001911802	DS	NA
KANK1	ENSG00000107104	0	protein	NA	FALSE	3	1.5156584367170001E-4	0.98	0.02	8	Synaptic/ neuron	Steiner Node	plasma_membrane	biological regulation	regulation of biological process	binding	protein binding	NA	0.322663289816993	No DS	NA
FAM219A	ENSG00000164970	0	protein	NA	FALSE	2	2.36447864795E-4	0.67	0.08	2	Metabolism	Steiner Node	NA	NA	NA	NA	NA	NA	-0.0462426304565839	No DS	NA
NR4A3	ENSG00000119508	0.124569908842092	TF	pos	TRUE	4	2.9505096987940001E-3	1	0.02	3	Nuclear/RBP/TF	TF	nucleus	biological regulation	regulation of biological process	binding	protein binding	NA	0.628122577046444	No DS	NA
AK8	ENSG00000165695	0	protein	NA	FALSE	2	1.553840228405E-4	0.64	0.13	5	Synaptic/ neuron	Steiner Node	cytoplasm	metabolic process	nitrogen compound metabolic process	catalytic	transferase	NA	-0.4263996392813	No DS	NA
TRAF2	ENSG00000127191	0	protein	NA	FALSE	28	3.4128131517367703E-2	1	0.08	5	Synaptic/ neuron	Steiner Node	protein complex	biological regulation	regulation of biological process	binding	protein binding	NA	0.0509505731625382	No DS	NA
EXD3	ENSG00000187609	0.713991931515093	DS_DEG_no_prot	pos	TRUE	1	0	1	0.07	1	Nuclear/RBP/TF	DS_DEG_no_prot	nucleus	metabolic process	nitrogen compound metabolic process	binding	protein binding	NA	1.39143684580629	DS	NA
ADARB2	ENSG00000185736	0.140828218458204	DS_DEG_no_prot	neg	TRUE	1	0	1	0.06	1	Nuclear/RBP/TF	DS_DEG_no_prot	nucleus	metabolic process	nitrogen compound metabolic process	binding	organic cyclic compound binding	NA	-0.697436949630734	DS	NA
ZNF485	ENSG00000198298	0	protein	NA	FALSE	3	9.8968526840405e-05	0.63	0.07	1	Nuclear/RBP/TF	Steiner Node	nucleus	biological regulation	regulation of biological process	binding	organic cyclic compound binding	NA	0.235621920196117	No DS	NA
SEC31B	ENSG00000075826	0.0777362443749889	DS_DEG_no_prot	neg	TRUE	3	3.1677559773020001E-4	1	0.02	7	Metabolism	DS_DEG_no_prot	vesicle	localization	establishment of localization	structural molecule	NA	NA	-0.621043726428001	DS	NA
TLX1	ENSG00000107807	0.179114604289925	TF	pos	TRUE	7	6.7389834681210001E-4	1	0.03	3	Nuclear/RBP/TF	TF	nucleus	metabolic process	nitrogen compound metabolic process	transcription regulator	DNA-binding transcription factor	NA	0.971748300486287	No DS	NA
MCMBP	ENSG00000197771	0	protein	NA	FALSE	3	5.7108860394239997E-4	0.67	0.35	12	Autophagy	Steiner Node	nucleus	cellular process	cell cycle	binding	chromatin binding	NA	0.126242754507252	No DS	NA
CEND1	ENSG00000184524	0	protein	NA	FALSE	2	2.7089562330810001E-4	0.75	0.05	6	Metabolism	Steiner Node	membrane	multicellular organismal process	multicellular organism development	NA	NA	NA	-0.0266106786290984	No DS	NA
CD151	ENSG00000177697	0	protein	NA	FALSE	3	6.9671942418760003E-4	0.75	0.1	4	Synaptic/ neuron	Steiner Node	plasma_membrane	biological regulation	regulation of biological process	binding	protein binding	NA	0.0293345331905995	No DS	NA
BDNF	ENSG00000176697	0	protein	NA	FALSE	8	3.1231065782412002E-3	0.78	0.34	12	Autophagy	Steiner Node	nucleus	biological regulation	regulation of biological process	binding	protein binding	NA	-0.283125006877771	No DS	NA
CREB3L1	ENSG00000157613	0	protein	NA	FALSE	11	5.0892804538685997E-3	0.76	0.18	6	Metabolism	Steiner Node	ER	biological regulation	regulation of biological process	binding	protein binding	NA	0.0760508944282548	No DS	NA
KAT5	ENSG00000172977	0.0817792130204267	TF	pos	TRUE	21	1.4866039804183001E-2	0.82	0.07	1	Nuclear/RBP/TF	TF	nucleus	cellular process	cellular response to stimulus	catalytic	transferase	NA	-0.0097174153622453	No DS	NA
SNX32	ENSG00000172803	0	protein	NA	FALSE	2	1.586686576745E-4	0.91	0.37	10	Autophagy	Steiner Node	vesicle	biological regulation	regulation of biological process	binding	protein binding	NA	0.0973176352840739	No DS	NA
ATG16L2	ENSG00000168010	0	protein	NA	FALSE	3	3.9078997455720002E-4	0.8	0.18	12	Autophagy	Steiner Node	nucleus	metabolic process	catabolic process	NA	NA	NA	0.0299757461990103	No DS	NA
TMEM123	ENSG00000152558	0	protein	NA	FALSE	3	1.0201030195546999E-3	0.65	0.13	7	Metabolism	Steiner Node	plasma_membrane	cellular process	cell death	binding	protein binding	NA	0.458887062029303	No DS	NA
TTC12	ENSG00000149292	0.0264615372226542	DS_DEG_no_prot	pos	TRUE	1	0	0.74	0.07	4	Synaptic/ neuron	DS_DEG_no_prot	cytoskeleton	NA	NA	NA	NA	NA	0.558959123670498	DS	NA
KIRREL3	ENSG00000149571	0	protein	NA	FALSE	2	3.265206200820517e-05	0.62	0.16	8	Synaptic/ neuron	Steiner Node	plasma_membrane	multicellular organismal process	multicellular organism development	binding	protein binding	NA	-0.099663213525557	DS	NA
SLC2A14	ENSG00000173262	0	protein	NA	FALSE	4	2.4008849132576E-3	0.61	0.13	10	Autophagy	Steiner Node	nucleus	localization	establishment of localization	transporter	transmembrane transporter	NA	-0.345320745637737	No DS	NA
RHEBL1	ENSG00000167550	0	protein	NA	FALSE	3	1.6432454404874786e-05	0.66	0.13	5	Synaptic/ neuron	Steiner Node	cytoplasm	biological regulation	regulation of biological process	binding	ion binding	NA	0.0497408396144518	No DS	NA
DAZAP2	ENSG00000183283	0	protein	NA	FALSE	14	1.18031563891934E-2	1	0.23	1	Nuclear/RBP/TF	Steiner Node	nucleus	biological regulation	regulation of biological process	binding	protein binding	NA	0.0213588737822915	No DS	NA
SP1	ENSG00000185591	0.287441395139272	TF	pos	TRUE	17	8.2651605266571993E-3	1	0.04	3	Nuclear/RBP/TF	TF	nucleus	biological regulation	regulation of biological process	binding	protein binding	NA	0.110790008571384	No DS	NA
NR2C1	ENSG00000120798	0.669909190040301	TF	pos	TRUE	7	1.3530413960118001E-3	1	0.06	3	Nuclear/RBP/TF	TF	nucleus	cellular process	cell communication	binding	protein binding	NA	-0.0070021798355672	No DS	NA
PXMP2	ENSG00000176894	0	protein	NA	FALSE	12	1.50727414168418E-2	0.67	0.03	11	Synaptic/ neuron	Steiner Node	peroxisome	cellular process	cellular response to stimulus	binding	protein binding	NA	0.0716538910084677	No DS	NA
MBNL2	ENSG00000139793	0	protein	NA	FALSE	4	7.5388652855504496e-06	0.69	0.1	1	Nuclear/RBP/TF	Steiner Node	nucleus	biological regulation	regulation of biological process	binding	organic cyclic compound binding	NA	1.19053399267456	No DS	NA
MYO16	ENSG00000041515	0	protein	NA	FALSE	5	4.9920783912030004E-4	0.69	0.11	8	Synaptic/ neuron	Steiner Node	nucleus	biological regulation	regulation of biological process	binding	protein binding	NA	0.572001138096237	No DS	NA
CDH24	ENSG00000139880	0.145643013312793	DS_DEG_no_prot	pos	TRUE	2	1.8018426505489999E-4	1	0.01	5	Synaptic/ neuron	DS_DEG_no_prot	plasma_membrane	biological adhesion	cell adhesion	binding	ion binding	NA	0.70326681473397	DS	NA
NYNRIN	ENSG00000205978	0.209521879371589	DS_DEG_no_prot	pos	TRUE	2	1.5477829825946044e-05	1	0.11	7	Metabolism	DS_DEG_no_prot	membrane	metabolic process	nitrogen compound metabolic process	binding	organic cyclic compound binding	NA	0.780612824962319	DS	NA
SPTSSA	ENSG00000165389	0	protein	NA	FALSE	3	1.6088227638199999E-4	0.76	0.04	6	Metabolism	Steiner Node	ER	metabolic process	nitrogen compound metabolic process	catalytic	transferase	NA	0.199506095879282	No DS	NA
OTX2	ENSG00000165588	0	protein	NA	FALSE	4	3.3886362191580001E-4	0.76	0.22	1	Nuclear/RBP/TF	Steiner Node	plasma_membrane	multicellular organismal process	multicellular organism development	binding	protein binding	NA	1.55351553014305	No DS	NA
RGS6	ENSG00000182732	0	protein	NA	FALSE	3	1.688993796792E-4	0.62	0.13	5	Synaptic/ neuron	Steiner Node	cytoplasm	biological regulation	regulation of biological process	binding	protein binding	NA	-0.483563632924928	No DS	NA
TCF12	ENSG00000140262	0.0405451603824372	TF	pos	TRUE	9	8.5928600077171003E-3	1	0.12	3	Nuclear/RBP/TF	TF	nucleus	biological regulation	regulation of biological process	binding	protein binding	NA	0.0517568382606888	No DS	NA
MINDY2	ENSG00000128923	0	protein	NA	FALSE	4	4.1943319353546001E-3	0.72	0.19	2	Metabolism	Steiner Node	nucleus	metabolic process	nitrogen compound metabolic process	binding	protein binding	NA	0.264927958437426	No DS	NA
RBPMS2	ENSG00000166831	0	protein	NA	FALSE	10	2.6190591293362999E-3	0.76	0.1	1	Nuclear/RBP/TF	Steiner Node	cytoplasm	biological regulation	regulation of biological process	binding	protein binding	NA	1.08208200043136	No DS	NA
NSMCE1	ENSG00000169189	0	protein	NA	FALSE	4	2.433803792545E-4	0.79	0.16	5	Synaptic/ neuron	Steiner Node	nucleus	cellular process	cellular response to stimulus	binding	protein binding	NA	-0.123490746272578	No DS	NA
SIAH1	ENSG00000196470	0	protein	NA	FALSE	15	1.1538140056479001E-2	0.95	0.06	4	Synaptic/ neuron	Steiner Node	cytoplasm	cellular process	cell death	catalytic	transferase	NA	0.0198904157494489	No DS	NA
HSF4	ENSG00000102878	0	protein	NA	FALSE	4	3.2703713268910002E-4	0.63	0.07	5	Synaptic/ neuron	Steiner Node	nucleus	biological regulation	regulation of biological process	transcription regulator	DNA-binding transcription factor	NA	-0.467668434612917	No DS	NA
TRPV2	ENSG00000187688	0	protein	NA	FALSE	3	8.42502078306E-4	0.69	0.17	2	Metabolism	Steiner Node	plasma_membrane	multicellular organismal process	system process	transporter	transmembrane transporter	NA	0.282414270683817	No DS	NA
HOXB3	ENSG00000120093	0.297265713457158	TF	pos	TRUE	1	0	1	0.04	9	Synaptic/ neuron	TF	nucleus	developmental process	anatomical structure development	transcription regulator	DNA-binding transcription factor	NA	2.04392846117357	No DS	NA
C17orf67	ENSG00000214226	0	protein	NA	FALSE	2	1.672239506176E-4	0.65	0.06	4	Synaptic/ neuron	Steiner Node	extracellular	NA	NA	binding	protein binding	NA	-0.172892140403696	No DS	NA
ARL16	ENSG00000214087	0	protein	NA	FALSE	3	1.0518602538798999E-3	0.73	0.1	3	Nuclear/RBP/TF	Steiner Node	NA	NA	NA	binding	protein binding	NA	-0.151572025172428	DS	NA
DUS1L	ENSG00000169718	0	protein	NA	FALSE	3	1.4621658765169999E-4	0.86	0.03	8	Synaptic/ neuron	Steiner Node	NA	metabolic process	nitrogen compound metabolic process	catalytic	oxidoreductase	NA	0.112364563976925	No DS	NA
CELF4	ENSG00000101489	0.635363416930727	RBP	NA	TRUE	4	8.020355032976463e-05	1	0.09	1	Nuclear/RBP/TF	RBP	nucleus	biological regulation	regulation of biological process	binding	organic cyclic compound binding	NA	0.194091417781231	No DS	NA
RFX2	ENSG00000087903	0	protein	NA	FALSE	1	0	0.61	0.1	12	Autophagy	Steiner Node	nucleus	cellular process	cellular component organization	binding	organic cyclic compound binding	NA	0.398569462618742	No DS	NA
INSR	ENSG00000171105	0.102494472888504	DS_DEG_no_prot	neg	TRUE	9	3.6681052104614001E-3	0.98	0.05	10	Autophagy	DS_DEG_no_prot	plasma_membrane	biological regulation	regulation of biological process	binding	protein binding	NA	-0.651021562823525	DS	NA
PBX4	ENSG00000105717	0	protein	NA	FALSE	6	3.4593262043543E-3	0.67	0.16	3	Nuclear/RBP/TF	Steiner Node	nucleus	biological regulation	regulation of biological process	binding	protein binding	NA	-0.649633177426584	No DS	NA
ZNF66	ENSG00000160229	0	protein	NA	FALSE	2	0	0.96	0.02	3	Nuclear/RBP/TF	Steiner Node	nucleus	metabolic process	nitrogen compound metabolic process	binding	ion binding	NA	-0.0161356709175497	No DS	NA
ZNF382	ENSG00000161298	0.155404065773805	TF	neg	TRUE	1	0	1	0.06	8	Synaptic/ neuron	TF	nucleus	metabolic process	nitrogen compound metabolic process	binding	ion binding	NA	0.298956172386848	DS	NA
ZNF345	ENSG00000251247	0.26587104669141	DS_DEG_no_prot	neg	TRUE	1	0	1	0.11	5	Synaptic/ neuron	DS_DEG_no_prot	nucleus	biological regulation	regulation of biological process	binding	organic cyclic compound binding	NA	-0.848841701596827	DS	NA
SSC5D	ENSG00000179954	0	protein	NA	FALSE	3	1.6791603081529999E-4	0.75	0.24	11	Synaptic/ neuron	Steiner Node	extracellular	response to stimulus	response to stress	binding	protein binding	NA	1.41412693047268	No DS	NA
ZNF135	ENSG00000176293	0	protein	NA	FALSE	2	9.118182470871083e-05	0.66	0.04	2	Metabolism	Steiner Node	nucleus	biological regulation	regulation of biological process	transcription regulator	DNA-binding transcription factor	NA	0.0019021507277906	No DS	NA
SDCBP2	ENSG00000125775	0	protein	NA	FALSE	3	2.020900177921E-4	0.9	0.48	9	Synaptic/ neuron	Steiner Node	extracellular	biological regulation	regulation of biological process	binding	protein binding	NA	-0.230635776367619	No DS	NA
C20orf194	ENSG00000088854	0.15721678403532	DS_DEG_no_prot	neg	TRUE	1	0	1	0.08	9	Synaptic/ neuron	DS_DEG_no_prot	NA	NA	NA	binding	protein binding	NA	-0.717280604331631	DS	NA
SPAG4	ENSG00000061656	0	protein	NA	FALSE	4	1.3350891635287999E-3	0.81	0.2	6	Metabolism	Steiner Node	nucleus	cellular process	cellular component organization	binding	protein binding	NA	0.129239160384613	No DS	NA
RBM38	ENSG00000132819	0	protein	NA	FALSE	3	8.7228333988619998E-4	0.79	0.04	1	Nuclear/RBP/TF	Steiner Node	cytoplasm	biological regulation	regulation of biological process	binding	organic cyclic compound binding	NA	0.0298841062431469	No DS	NA
NPEPL1	ENSG00000215440	0.126849418129534	DS_DEG_no_prot	neg	TRUE	2	2.399342665824772e-05	1	0.05	8	Synaptic/ neuron	DS_DEG_no_prot	nucleus	metabolic process	nitrogen compound metabolic process	catalytic	hydrolase	NA	-0.680511094494136	DS	NA
PDE9A	ENSG00000160191	0.708524499734063	DS_DEG_no_prot	pos	TRUE	6	3.0369439829037999E-3	1	0.11	2	Metabolism	DS_DEG_no_prot	plasma_membrane	cellular process	cell communication	catalytic	hydrolase	NA	1.3848167527998	DS	NA
PKNOX1	ENSG00000160199	0	protein	NA	FALSE	6	8.3444424204149996E-4	0.91	0.11	3	Nuclear/RBP/TF	Steiner Node	nucleus	cellular process	cellular developmental process	transcription regulator	DNA-binding transcription factor	NA	0.158648225073075	No DS	NA
ITGB2	ENSG00000160255	0	protein	NA	FALSE	5	2.6651377373610998E-3	0.81	0.07	4	Synaptic/ neuron	Steiner Node	protein complex	biological regulation	regulation of biological process	binding	protein binding	NA	-0.222903759727734	No DS	NA
RASL10A	ENSG00000100276	0	protein	NA	FALSE	2	7.947622411861685e-05	0.67	0.01	2	Metabolism	Steiner Node	nucleus	cellular process	cell communication	catalytic	hydrolase	NA	0.12532989198787	No DS	NA
RBFOX2	ENSG00000100320	0.15872524273632	RBP	NA	TRUE	14	3.3277986908095002E-3	1	0.07	1	Nuclear/RBP/TF	RBP	nucleus	biological regulation	regulation of biological process	binding	protein binding	NA	0.0671401087356464	DS	NA
BEX5	ENSG00000184515	0	protein	NA	FALSE	4	9.6515382873780002E-4	0.68	0.09	5	Synaptic/ neuron	Steiner Node	extracellular	NA	NA	binding	protein binding	NA	-0.432903121162964	No DS	NA
GPRASP2	ENSG00000158301	0	protein	NA	FALSE	4	2.9802128860538998E-3	0.91	0.09	5	Synaptic/ neuron	Steiner Node	cytoplasm	NA	NA	binding	protein binding	NA	-0.0477152532887529	No DS	NA
AKAP14	ENSG00000186471	0	protein	NA	FALSE	2	0	0.77	0.24	2	Metabolism	Steiner Node	cytoplasm	NA	NA	binding	protein binding	NA	-0.285905732494736	No DS	NA
ABITRAM	NA	0	protein	NA	FALSE	2	9.682393274391884e-05	0.81	0.24	0	Nuclear/RBP/TF	Steiner Node	NA	NA	NA	NA	NA	NA	NA	DS	NA
AGR2	NA	0	protein	NA	FALSE	50	6.2741157023010197E-2	0.75	0.05	7	Metabolism	Steiner Node	extracellular	biological regulation	regulation of biological process	binding	protein binding	NA	NA	No DS	NA
AIPL1	NA	0	protein	NA	FALSE	5	2.3876581471880998E-3	0.73	0.07	8	Synaptic/ neuron	Steiner Node	nucleus	cellular process	cell communication	binding	protein binding	NA	NA	No DS	NA
C16orf92	NA	0	protein	NA	FALSE	3	5.0791913325485003E-3	0.79	0.05	6	Metabolism	Steiner Node	membrane	NA	NA	NA	NA	NA	NA	No DS	NA
C20orf202	NA	0	protein	NA	FALSE	2	4.724507825446641e-05	0.77	0.17	8	Synaptic/ neuron	Steiner Node	NA	NA	NA	NA	NA	NA	NA	No DS	NA
C4orf19	NA	0	protein	NA	FALSE	2	3.200484334971E-4	0.88	0.25	0	Nuclear/RBP/TF	Steiner Node	nucleus	NA	NA	binding	protein binding	NA	NA	No DS	NA
CASS4	NA	0	protein	NA	FALSE	5	7.8153864979450002E-4	0.63	0.07	8	Synaptic/ neuron	Steiner Node	plasma_membrane	cellular process	movement of cell or subcellular component	NA	NA	NA	NA	No DS	NA
CCDC172	NA	0	protein	NA	FALSE	4	6.2127781166110003E-4	0.73	0.34	5	Synaptic/ neuron	Steiner Node	cytoskeleton	NA	NA	binding	protein binding	NA	NA	No DS	NA
CD200R1	NA	0	protein	NA	FALSE	2	2.4509977895009998E-4	0.99	0.1	6	Metabolism	Steiner Node	plasma_membrane	biological regulation	regulation of biological process	binding	protein binding	NA	NA	No DS	NA
CHRNG	NA	0	protein	NA	FALSE	3	6.0821788240450004E-4	0.94	0.09	10	Autophagy	Steiner Node	plasma_membrane	cellular process	cell communication	transporter	transmembrane transporter	NA	NA	No DS	NA
CLDN14	NA	0	protein	NA	FALSE	2	5.400743641337461e-06	0.8	0.07	8	Synaptic/ neuron	Steiner Node	plasma_membrane	cellular process	cellular component organization	structural molecule	NA	NA	NA	No DS	NA
DDIT4L	NA	0	protein	NA	FALSE	13	1.38465765323276E-2	0.72	0.21	5	Synaptic/ neuron	Steiner Node	cytoplasm	biological regulation	regulation of biological process	binding	protein binding	NA	NA	No DS	NA
ELK3	NA	0.139110587661783	TF	pos	TRUE	5	4.384912050707E-4	1	0.08	3	Nuclear/RBP/TF	TF	nucleus	biological regulation	regulation of biological process	transcription regulator	DNA-binding transcription factor	NA	NA	No DS	NA
EVX2	NA	0	protein	NA	FALSE	2	2.7700831024930002E-3	0.96	0.19	9	Synaptic/ neuron	Steiner Node	nucleus	multicellular organismal process	multicellular organism development	transcription regulator	DNA-binding transcription factor	NA	NA	No DS	NA
FAM200C	NA	0	protein	NA	FALSE	3	4.4185600333369998E-4	0.68	0.09	5	Synaptic/ neuron	Steiner Node	NA	NA	NA	NA	NA	NA	NA	No DS	NA
FAM25G	NA	0	protein	NA	FALSE	2	1.052954004272E-4	0.99	0.45	10	Autophagy	Steiner Node	NA	NA	NA	NA	NA	NA	NA	No DS	NA
FOXN4	NA	0.216433822430267	TF	pos	TRUE	2	2.7700831024930002E-3	1	0.08	12	Autophagy	TF	nucleus	multicellular organismal process	multicellular organism development	binding	organic cyclic compound binding	NA	NA	No DS	NA
FSD2	NA	0	protein	NA	FALSE	5	1.4682386035138001E-3	0.85	0.06	5	Synaptic/ neuron	Steiner Node	NA	NA	NA	binding	protein binding	NA	NA	No DS	NA
GLP1R	NA	0	protein	NA	FALSE	8	4.6948305937309998E-3	1	0.15	6	Metabolism	Steiner Node	plasma_membrane	biological regulation	regulation of biological process	molecular transducer	signaling receptor	NA	NA	No DS	NA
GRAMD1C	NA	0	protein	NA	FALSE	2	1.2692804943549999E-4	0.71	0.17	4	Synaptic/ neuron	Steiner Node	membrane	NA	NA	binding	protein binding	NA	NA	No DS	NA
HHLA2	NA	0	protein	NA	FALSE	2	5.074204670898942e-05	0.64	0.11	6	Metabolism	Steiner Node	membrane	biological regulation	regulation of biological process	binding	protein binding	NA	NA	No DS	NA
HNRNPCL1	NA	0.0423648832004528	RBP	NA	TRUE	8	1.5154678418771001E-3	0.8	0.12	1	Nuclear/RBP/TF	RBP	nucleus	NA	NA	binding	organic cyclic compound binding	NA	NA	No DS	NA
